Gene	BH1	BH2	BH3	BPH1	BPH2	BPH3	BPH4	BPH5	BPH6	HH1	HH2	HH3	HPH1	HPH2	HPH3	HPH4	HPH5	HPH6	SMH1	SMH2	SMH3	SMPH1	SMPH2	SMPH3	SMPH4	SMPH5	SMPH6
ZNF609	258.8100694	196.2797325	293.0617654	67.12129889	94.04976927	97.80056487	76.29345676	68.46525243	92.03969448	211.072318	132.4495016	176.9268761	59.07798888	66.44067669	93.88152267	55.20603578	46.5070448	67.26423289	153.5196167	174.7894456	164.7919666	15.08230596	47.98315624	45.54978956	29.98508766	32.63287846	43.35204373
OAZ3	59.57144584	73.33885245	57.33270156	59.09107703	51.95067562	57.86874428	49.21568314	50.61410285	42.98799128	90.2878741	95.53300714	76.48631979	72.48304309	51.1565707	73.76405353	49.38577523	45.28623487	43.62745573	55.07906566	61.08355788	45.39595989	57.7233804	80.59702624	98.81107857	46.45882256	49.53450645	30.4072451
RBPMS2	6.357427027	12.58989646	3.558581476	17.56104074	9.424680091	8.627455688	8.855163806	13.33459367	6.199213872	2300.713304	2291.336682	1786.14002	990.8728816	1027.06049	778.8968903	942.997463	1329.810812	971.5805054	5.730025533	5.82523008	3.782996658	7.54115298	8.683442888	6.752556522	4.371320008	12.80530674	6.863349609
ZP3	0.23546026	0.468964625	0.215671605	0.446123437	0.229870246	0.545609846	0.402507446	0.501839547	0.54200777	11.26720559	24.25815047	12.64114739	3.255513164	3.103970111	4.307714143	6.223644953	3.604295972	0.419091794	0.032191155	0.032543185	0	0.157929905	0.16306935	0.079911912	0.072253223	0.447497279	0.028959281
COMMD4	19.81790524	28.75113891	15.60024607	49.3169181	38.25697668	33.45270367	45.84925723	57.10217127	45.32539978	17.12615249	37.13702309	30.74208995	40.02366184	22.90651361	27.31179586	42.70111954	47.66972092	23.55295881	6.438230936	12.52912615	7.450187295	10.93664594	12.3932706	10.22872467	19.18323078	16.76393651	9.64344059
NEIL1	6.08272339	6.781949956	4.529103697	8.476345298	4.958629595	7.979543996	10.46519359	12.68937139	6.029836444	5.007646927	14.99594757	6.886228149	5.553522456	3.02538859	6.6170042	3.976217609	3.022957912	1.885913072	0.933543486	1.724788795	0.270214047	2.329466104	1.589926163	2.357401389	1.697950747	2.478446466	0.723982026
MAN2C1	7.181537938	5.988317514	7.045272417	17.27714401	22.98702461	13.9812523	18.95444154	20.96972391	24.79685549	6.86047629	16.1426965	7.869975027	16.03818985	20.98126632	14.87715709	20.39972512	16.16119807	25.35505352	5.762216688	6.345921037	5.018260872	8.844074699	17.40765311	11.02784379	20.41153557	13.25280402	15.49321536
IREB2	51.565797	67.31446073	63.37150649	79.53164177	78.77981721	80.7843578	85.62431119	80.90370405	82.99493982	46.57111642	51.60370192	45.39991844	59.79611679	54.29983157	63.72752367	70.47701645	45.11183346	59.34339799	16.28872427	26.00200466	5.86750502	38.25851957	62.78169975	75.35693255	64.48600177	63.02827054	54.79095975
PSMA4	138.5683632	121.678283	131.3440072	61.56503427	69.68352318	65.16627596	66.41372855	60.14905423	65.3458118	128.4461437	105.8978533	143.5778569	70.1371586	90.68307616	69.58956766	84.99885468	87.89831467	83.27353941	89.23388078	84.87262597	95.96458868	54.84115963	72.36202407	63.09045413	47.65100075	44.92184219	52.38733942
F1NIT6	1.608978445	7.972398618	2.624004523	13.2214764	12.24880026	11.04859938	5.452146311	10.78955025	4.742567989	0.050076469	0.088211456	0.049187344	0	0	0	0	0	0	0	0	0	0	0	0	0.036126612	0	0
UBE2Q2	94.53729449	100.1059102	78.97175256	145.355127	143.9972899	122.0120018	117.4955826	106.8201321	103.0492273	68.90522172	71.67180822	75.30582354	90.57986626	55.6750082	64.26043676	65.7516564	53.94817197	49.66237756	61.54948775	83.18038036	72.88058867	42.48314454	50.02152312	59.01494664	49.52958455	43.40723602	35.15656719
FBXO22	47.83767621	56.16753235	41.08544068	48.99246469	53.85531481	52.27624336	49.91092327	50.79333126	49.55983549	38.40865193	56.80817784	28.87297088	40.40666338	36.42253536	39.43556865	39.99268145	33.48507226	34.40743626	18.12362009	36.74125565	28.1794649	16.66160501	24.90884321	27.64952138	26.697566	20.79141202	22.53032066
Pvit_05566	1.216544678	0.613261432	0.862686418	0.608350141	5.77959476	0.613811077	1.792987713	1.397981594	8.705999809	0.250382346	0.793903106	0.983746878	1.484131001	0.510779892	0.266456545	0.691516106	0.755739478	0.838183587	0.225338083	1.366813762	0.077204013	0.118447429	0.81534675	0.839075071	10.47671737	0.894994557	56.55747589
C15ORF27	62.35772559	49.71025021	56.39812461	37.63659539	57.10633686	42.04605875	30.59056588	48.85766443	62.39864455	5.558488089	2.690449416	7.869975027	1.436255808	0.707233696	0.577322514	0.922021474	0.697605672	0.754365229	1.094499259	0.585777327	0.501826087	0.078964953	0.3261387	0.27969169	0.614152398	0.550765881	3.243439478
ETFA	27.74506733	22.9792666	24.22711025	39.33997579	45.54714734	44.29669936	33.62766751	36.09660168	34.99337667	57.08717497	67.92282133	46.9247261	114.2780871	164.6675789	171.287149	121.764461	113.0121189	123.8835342	41.49439838	42.11088114	41.11113715	84.65042926	99.39076883	103.5658373	56.14075448	58.62214349	68.9230889
SI:DKEY-122C11.9	6.121966767	5.230759274	6.326367069	7.097418312	8.997778206	11.11680061	13.35592888	12.43845162	10.43364958	5.708717497	1.587806213	4.279298921	3.87789068	5.029217396	10.43621468	9.738851824	6.68538769	7.962744081	0.901352331	0.585777327	0.694836121	0.43430724	2.242203563	3.47616815	2.312103145	3.098058082	2.49049817
ZNF436	6.20045352	6.926246763	11.68221192	3.731214198	4.531727709	3.989771998	2.341861503	2.580889097	4.234435705	5.458335151	13.09940126	7.378101588	3.87789068	4.046948373	5.240312051	2.708438081	1.802147986	4.777646448	1.448601961	1.75733198	0.463224081	1.066026861	2.079134213	1.31854654	0.650279009	0.963840292	1.187330523
NAA25	83.27444538	81.9605867	80.87685173	37.55548204	37.56736594	38.32909167	34.32290765	31.00651485	30.75894096	97.49888567	77.80250443	89.3734039	27.76761228	28.80012774	31.48628173	26.50811739	19.53295882	22.25377425	67.85895407	75.37001601	72.22435455	22.38656408	37.13904446	38.03806987	40.64243809	24.81888752	29.62534451
ERP29	22.05477771	11.94056083	22.75335429	34.10816457	44.95605242	46.41093751	40.61666043	38.35487964	45.69803013	8.062311553	8.02724252	12.64114739	4.931144939	11.90510055	18.42991103	5.35924982	5.115774928	11.14784171	11.91072723	4.848934536	14.90037459	1.895158864	15.81772695	13.50511304	2.817875708	3.098058082	4.285973595
MAPKAPK5	63.45654014	69.83965486	50.53904601	98.75550623	112.767775	100.2217086	91.95465556	107.2144346	87.77138329	67.80353939	77.67018724	54.25364034	77.89293996	73.90592126	95.74671849	93.35467429	88.07271609	74.01161077	26.7830407	39.01927858	35.93846825	49.70843771	88.38358771	76.35583144	91.36420083	73.73378235	73.26698106
ALDH2	67.89104171	94.18974114	59.84887028	66.06682532	76.77666221	74.23703965	82.29447686	64.62976447	68.83498682	213.1254532	123.7165674	201.3237987	341.2543799	435.6166661	527.4063213	573.3821044	283.9255085	443.5248453	41.623163	32.38046888	48.87014049	54.52529982	118.3068134	100.9287442	124.4923037	84.23275697	86.26969825
ACAD10	28.41220474	40.51132872	23.75982177	21.04891488	17.76568616	17.9710243	13.64866157	20.53957573	19.00414744	61.4438278	79.30209919	36.64457122	58.07260982	43.69132612	46.54107652	39.70454974	50.22760838	42.07681609	18.83182549	27.6291639	15.36359867	14.80592863	23.1558477	15.54286679	12.31917457	19.44892018	15.46425608
BRAP	48.38708348	61.65081103	49.64041433	37.51492536	33.95511921	33.2822006	23.30884027	32.01019394	22.45944698	34.75306968	33.91730494	29.31565698	26.23560608	23.96736415	27.7558901	21.26412025	20.92817016	21.70895491	11.62100684	12.88710118	14.08973245	6.119783832	9.172650938	8.031147106	9.06777952	9.569557187	8.687784315
ATXN2	141.9825369	217.1666954	167.2173841	113.680363	95.95440845	91.62835349	102.0539333	114.491108	79.84451965	122.2366615	159.30989	88.43884437	84.16459032	67.10861962	85.17727554	99.17493485	70.86510951	70.82651314	66.53911673	72.37604301	85.1560268	36.52129061	71.26130595	78.63332092	65.89493962	52.18506725	42.0199168
SH2B3	8.319595862	11.21907679	8.950371591	6.894634932	10.34416108	7.570336611	7.684233055	8.710500702	6.097587415	23.68616997	18.21566572	18.54362866	26.66648283	14.5768723	26.55683565	16.65401288	11.27795836	19.82304184	5.02182013	19.26556541	9.843511711	5.369616782	5.258986538	4.914582557	2.998508766	4.096321242	3.359276602
FAM109A	7.220781314	6.854098359	6.326367069	3.974554255	6.961784597	4.876387997	6.73285182	6.41637706	4.200560219	19.27944067	13.14350698	18.05175522	11.05916972	10.88354077	11.27999374	12.15915819	15.28919098	18.18858385	2.768439303	4.458416318	5.597290973	4.343072397	9.743393663	11.26757952	6.972436046	6.987842119	4.95203706
CUX2	18.75833407	24.7469025	30.08618884	16.62823719	19.24342346	15.51577999	19.61309008	23.29969324	31.74133004	9.764911508	4.190044173	2.803678603	10.81979375	3.143260872	8.748656559	4.494854688	3.19735933	6.286376906	1.448601961	2.082763828	0.849244148	0.908096956	1.263787463	0.719207204	0.180633058	2.581715068	0.347511373
MYL2	0.11773013	0.324667817	0.215671605	4.7451311	0	0.034100615	0.256141102	0.035845682	0	0.050076469	0	3.049615323	0	0	0.310865969	0	0	0.167636717	0.96573464	14.64443316	0.11580602	0.552754669	29.10787898	147.7970803	57.18842622	132.1838115	1.679638301
PPP1CC	267.4043689	376.1457031	319.0501938	169.2430092	234.5990055	272.0547094	248.3836856	219.1604991	289.5676512	134.45532	128.0389288	165.3678503	93.83537942	90.32945932	89.04089544	92.20214745	114.8142668	99.7438469	60.00431233	68.73120631	61.5315987	13.97679662	20.05753005	25.93141528	25.90278054	23.85504723	34.0850738
HVCN1	48.89724738	56.52827436	51.07822503	36.05488503	41.27812848	36.65816152	28.21211279	38.46241668	35.70476186	8.462923307	10.71769194	10.67365363	10.81979375	10.29417936	7.194326714	8.528698639	9.824613214	12.65657217	6.566995555	5.89031645	9.071471577	8.014942696	17.12228175	9.149913867	2.20372331	4.54381852	6.110408302
TCTN1	17.8557364	8.441363243	10.74763496	16.50656716	15.10575903	17.25491138	15.80756514	16.30978527	21.61255984	6.760323352	3.837198348	4.623610328	10.10166585	5.697160331	7.37196441	8.240566928	8.196866646	11.69266104	5.214967058	5.337082308	11.04017392	1.974123817	2.894480963	2.876828814	4.335193396	2.788252274	4.025340066
PPTC7	176.0850313	159.4840466	210.8189935	121.0616781	119.3354963	132.3785889	128.5462415	108.2181137	114.4991415	106.4124972	125.0397393	103.6377336	157.1742605	226.6291089	189.9835166	265.8879427	212.1302581	182.1372935	369.3935	344.0465498	249.3303613	86.46662317	258.7910585	197.5422452	203.717963	135.4539839	203.7864607
VPS29	66.87071391	61.68688523	57.40459209	66.18849534	80.02768426	80.7843578	64.47437449	70.72353039	71.34177276	55.58488089	63.29171987	79.88024653	54.33834472	79.17088322	63.37224828	60.27715389	64.9354613	62.52849562	22.14751442	35.83004647	30.30257527	14.72696367	31.51315189	27.64952138	20.59216863	18.41623415	25.62896373
KNTC1	1.138057925	0.829706644	0.431343209	2.920080677	2.627088527	3.000854152	2.81755212	1.254598867	1.897027196	1.852829363	7.762608152	0.836184847	11.2027953	5.932904896	5.950862837	20.86073586	17.09133896	9.97438469	0.032191155	0	0.11580602	0.197412382	0.366906038	0.399559558	0.830912068	0.413074411	0.231674248
RSRC2	61.37664117	59.59458153	54.09762749	96.44377569	103.2445791	99.30099195	109.5186168	96.63995841	109.2145657	85.98129774	96.85617898	115.2951341	110.2565708	104.8670409	93.61506613	99.29018753	91.73514587	105.0244035	61.93578161	67.6898244	84.65420071	40.7064331	58.82726802	57.93613584	46.78396207	46.16106542	54.81991903
ZCCHC8	22.09402109	36.03812769	24.87412507	30.70140378	34.31634389	34.6121246	34.39609082	36.77766963	33.19797593	36.15521081	42.29739328	34.23439137	30.83162467	29.86097829	33.70675294	27.37251252	21.16070538	30.25842751	11.13813952	14.96986501	7.450187295	11.8447429	20.5467381	22.575115	17.99105259	16.55739931	19.05520693
CLIP1	128.2473551	90.97913717	226.2754585	99.07995964	104.6566392	90.5371338	93.05240314	105.1712307	147.4938645	361.752414	284.9230037	637.0252911	264.0316926	194.3321034	218.8052328	312.4500272	237.7091327	312.6005689	209.0493585	303.4977415	614.7755589	228.0902658	222.7527321	329.9562826	219.5414189	283.6788517	369.0281184
VPS33A	37.86985852	25.21586712	38.31765509	65.94515529	43.47831512	47.60445905	65.20620621	56.52864036	57.99483141	33.35092854	20.15631776	33.44739387	64.24850979	35.16523101	35.12785451	32.96226771	29.35757203	33.1082517	8.015597516	8.851746267	7.759003349	10.02854899	9.091116263	9.909077026	12.31917457	11.84146645	8.427150786
DIABLO	42.65755048	39.03228645	38.60521723	22.67118192	22.10038223	23.59762583	16.61258003	17.09839027	17.27649768	39.1097225	52.00065347	45.84260453	26.95373399	29.82168753	31.26423461	24.43356907	30.81091718	28.54015115	16.57844466	36.28565106	16.56026088	14.21369148	22.1774316	19.53846236	14.48677127	15.69682762	16.33303451
LRRC43	6.31818365	6.312985331	7.332834557	1.216700282	1.904639182	2.148338768	1.097747579	1.147061821	6.808972613	6.960629229	6.174801939	5.90248127	1.579881388	0.982269023	1.643148694	1.383032212	0.348802836	2.472641583	14.93669577	11.22739876	29.87795319	1.066026861	1.386089475	1.238634628	0.144506447	0.550765881	0.521267059
MLXIP	118.2795374	101.2963589	126.4913961	51.54753528	70.63584277	55.34529874	36.95750184	40.72069464	54.77666028	110.3685383	66.82017812	133.15014	53.52446643	49.46706798	66.08122315	38.78252827	21.10257158	47.65073695	245.1356429	252.0795095	293.298047	67.98882425	142.3187752	178.8428579	68.82119517	118.0015901	103.0081627
BCL7A	90.02430617	84.55792923	124.9457496	66.55350543	64.72489359	80.81845842	71.93905803	61.0093506	92.64945322	8.713305653	7.145127958	8.165099091	7.61215578	3.418296199	8.704247135	9.277841087	7.499260974	8.298017516	20.63453015	36.77379883	22.4277659	6.040818879	13.65705806	12.38634628	9.862564976	7.67629947	11.06244536
WDR66	17.26708575	10.10077653	12.97624154	20.96780153	12.74137936	15.82268553	12.22158972	27.85209484	29.91205382	1.752676425	0.396951553	1.082121566	1.771382163	0.235744565	0.444094242	0.633889764	0.58133806	1.634457995	3.991703181	0.650863696	1.968702342	0.987061908	0.448440713	0.719207204	0.397392728	0.826148822	1.216289804
PSMD9	72.7964638	40.87207074	60.63966616	25.30736587	22.36309109	21.24468337	14.96595866	19.28497686	22.32394504	58.13878083	34.93173668	50.71215158	42.41742151	23.73161959	29.88754246	15.78961775	26.45088173	30.04888161	50.12162784	28.50782989	46.97864217	38.45593195	29.06711164	23.61396985	15.57056961	19.93084033	17.83891713
SETD1B	29.51101929	52.19937014	38.28170982	35.68987494	39.73471397	41.09124152	49.14249997	54.37789945	46.20616241	22.08372295	26.37522542	15.93669943	26.52285725	17.72013317	33.17383985	21.95563636	17.78894464	20.95458969	8.788185228	15.75090145	14.20553847	6.396161166	9.906463013	10.50841636	9.429045637	17.45239386	11.98914235
RHOF	8.162622355	11.4715962	5.859078592	20.76501815	18.09407223	15.65218245	38.091841	20.03773618	15.24396854	3.45527638	2.822766601	3.689050794	24.51209911	12.84807882	11.23558431	62.46695489	16.62626852	10.85447746	0.772587712	1.334270577	0.540428094	16.1878153	10.39567106	9.709297247	15.96796234	7.159956456	7.095023857
TMEM120B	20.60277277	14.75434857	22.64551848	30.78251714	29.45623011	29.46293168	39.77505396	41.7960651	40.68445825	10.01529385	3.969515532	8.115911747	24.27272315	35.04735873	33.70675294	14.80996993	30.40398054	64.49822705	36.21504902	22.29208159	50.10540471	43.19382911	120.7528537	92.3781697	22.83201855	26.36791657	54.29865197
MORN3	15.5011338	10.93048317	12.04166459	7.421871721	23.54528092	22.81331168	30.04169209	9.893408205	16.39573505	1.702599955	1.764229125	1.180496254	2.058633324	1.846665762	1.287873301	1.786416607	1.16267612	0.502910152	0.321911547	0.325431848	0.656234114	0.315859811	0.407673375	0.799119115	0.289012893	0.344228676	0.695022745
ORAI1	9.379167033	14.14108714	10.53196336	12.49145623	13.82505337	11.52600799	13.09978778	14.76842094	7.317104898	14.1716408	6.174801939	8.361848466	4.213017035	5.893614135	7.771649228	4.55248103	3.19735933	6.202558547	9.271052548	10.25110321	7.295779268	4.224624968	4.851313163	5.913481451	5.455118357	4.578241388	7.761087321
KDM2B	83.15671525	104.0740725	98.88543071	54.79206937	61.769419	64.82526981	59.57110197	76.38714813	70.22388173	33.95184617	40.97422144	26.46279103	44.14092848	42.63047558	43.43241683	51.74845525	58.133806	51.29683555	10.88061028	12.30132386	6.485137127	10.62078613	14.18703345	11.8269629	10.51284399	17.14258805	11.40995673
RNF34	77.66264251	61.68688523	72.03431594	37.39325534	34.3820211	31.30436491	38.12843259	37.13612645	28.45540794	61.34367486	58.13134968	62.81223818	54.72134627	33.27927449	42.14454353	61.08392268	50.86708025	53.6437496	40.88276645	62.71071712	34.78040805	14.88489358	22.34050095	19.05899089	25.18024831	25.64503635	25.94751582
ANAPC5	11.77301301	19.80473684	15.92375347	17.39881403	22.13322084	29.49703229	24.84568688	22.54693392	25.91474651	4.657111642	5.998379026	2.065868445	10.91554414	10.4513424	15.54329846	11.3523894	12.38250068	12.78229971	2.285571982	3.286861665	3.39697659	2.447913533	6.237402638	5.793613584	5.418991745	2.822675141	5.357466994
CAMKK2	100.8162348	86.46986193	186.4840475	57.71215005	78.61562418	130.2984513	127.4850855	78.00020382	175.1362608	190.691195	151.9001277	152.9726396	81.00482754	76.22407615	84.28908705	118.0187487	85.10789198	98.36084399	2.929395076	2.310566121	0.965050168	2.092571246	2.649876938	3.715903885	1.445064465	2.512869333	1.621719739
P2RX4	17.97346653	15.43975841	12.04166459	6.529624847	19.04639182	10.19608399	11.63612434	6.954062289	5.82658353	37.30696961	19.62704902	38.90718904	14.8891852	17.36651632	17.76376966	15.15572799	6.39471866	12.44702627	8.723802919	3.482120774	4.014608698	0.710684574	1.549158825	1.718106097	0.289012893	1.067108895	1.071493399
IFT81	14.08837224	13.63604832	11.25086871	15.2493102	26.50075552	30.55415137	47.4958786	37.74550304	53.76039571	10.76644089	1.984757766	8.509410498	14.55405885	9.194038051	15.36566076	15.84724409	7.731796198	14.91966786	6.856715947	25.31859778	8.762655523	1.500334101	4.484407125	3.835771752	4.371320008	3.924206904	14.24796628
ATP2A2	499.8036458	687.5021397	553.5571185	704.1855666	667.2804859	687.1273996	775.4854816	655.9759788	603.2207728	3030.477691	2418.581708	2905.348843	2684.60148	2722.142497	2717.101798	2771.654179	2761.065116	2473.647403	388.2575166	962.0416292	150.9338462	84.72939421	674.9440397	997.7401711	329.4746981	801.5020487	1796.460041
ANAPC7	73.38511445	97.11175149	78.54040935	48.83023799	45.74417898	44.77410798	48.92295045	51.76116467	43.93650487	35.30391084	37.26934027	33.10308246	46.96556491	33.51501905	39.74643462	42.00960343	45.28623487	40.81954071	52.9222583	89.78664688	61.95622077	31.50701612	38.68820329	36.87934716	44.50798553	38.72572603	28.29321759
